,sig1,sig2,sig3,sig4,sig5,sig6,zone
84,9.571261447365037,6.760545800706161,3.7235806675477727,7.788119204630327,3.3591532808619466,5.308827509443628,4
85,2.1084629430325843,9.014373659151325,4.257158415553145,9.570519467367976,0.6258187911339939,1.5584987739265208,6
86,1.9562359958079891,6.239085193207661,4.414489873501044,8.116422267580269,7.993926722550338,2.7016916149205734,0
87,1.8774859548801228,6.088520220643569,4.677775034949323,7.811607531465754,7.6132914038437205,2.8788498115834114,0
88,3.518549269643378,4.964275788639162,1.2868541356005294,6.01742959608756,5.619765862096868,-0.3211799009347689,8
89,9.560030532208664,6.5662359745660135,4.222018641824965,8.11256431337812,3.399929076864762,5.710258444254521,4
90,8.27332572722696,8.663805901682741,3.7137586734769834,6.394575234976385,1.248386952361606,3.5119895202652947,3
91,2.93410033031807,4.945040074997065,1.21021006308057,5.906474393515159,5.880591523531739,0.1435276699032933,8
92,9.265477709070232,6.7024806246919875,3.674117613399291,8.283132320113872,3.2266575529342214,5.611938610515897,4
93,0.6885293870885013,6.522347047605826,5.887149370821232,5.185524026443337,-0.08720848752970012,5.431276668279638,7
94,2.4352070862156037,9.295839549136222,4.564956176537267,9.148155896720619,0.6021223886256941,2.2020060710475087,6
95,2.10089354636856,6.3512699116790445,4.477027853718269,7.865954273317741,7.6132853061369135,2.77129279030464,0
96,0.6317342833751848,6.919254373539093,5.9655869852898595,5.257121109531064,0.6191032155681797,5.776536986905249,7
97,8.8987275697884,6.272364334764678,4.089710844593104,7.5332538511661475,3.043732766155434,5.71024329038005,4
98,0.40609302894035637,6.630099491905469,5.820991856065558,5.469378949622065,0.13962035518777033,5.724597155484275,7
99,2.3136880465309075,8.88577034879366,4.559285355539833,8.756480430259483,0.4702345379097512,2.028053388755065,6
100,8.78108460495983,4.451397154523145,8.071439907842015,1.5104309687202382,7.030155790649316,6.938535741839151,5
101,8.925030960455006,4.1438236497965075,8.4170467581667,1.503692824078413,7.338890446875123,6.965485904688554,5
102,2.508367070596712,7.9297158499770175,9.36887638378737,8.509642715281654,3.559741877063271,5.131908952386783,1
103,6.762609142348658,7.426053696495876,3.7388493375656937,5.458452072288938,4.962660130263089,0.21216639536585963,2
104,8.91197600321611,6.565555615213829,3.819279258136755,7.875350859208556,3.088292004449597,5.419584166179416,4
105,2.5704424169927136,8.952912873859164,4.289727237120122,8.867879407682482,0.9043668943684549,2.2105995040359074,6
106,6.096635597776156,9.324321881085284,7.866303885091067,9.857175920047567,9.423916431412291,7.898991737784003,9
107,2.295537461448708,9.015551166091386,4.255007771885247,8.927090216696602,0.5200256367706073,1.861140985244603,6
108,9.328975549915802,6.801189343081228,4.27071518774651,7.783190852217268,3.2227547452335585,5.393389671026088,4
109,1.8639912289144827,5.9458894603844,4.421589308240541,7.9633786221713105,7.8273959496796195,2.566747286353383,0
110,8.925588101955263,6.406131890221163,3.950295863538766,7.805764731517193,3.314886774772964,5.462986926726502,4
111,1.8747000889283885,6.3294362625573966,4.386233134574169,7.644497197911427,7.5853949438084065,2.937997937354048,0
112,2.5075011855143057,9.230556118338159,4.106690823998678,9.107905123209013,0.8376033315948554,1.76920123405543,6
113,3.0906247226796384,4.727588806190722,1.1264563696297705,6.171924117668065,5.617940333230544,-0.3340855446951189,8
114,8.260732416478879,4.413982227004309,8.18546399270986,1.3751129603612673,7.098825871085043,6.960047982850679,5
115,6.246930114702545,8.797649925382935,7.827196923356708,9.970272808928634,9.196531284820072,8.188445582701151,9
116,1.9171959187582064,6.073111093433187,4.243311297307202,7.87472785648875,7.776786785820674,2.903276734234261,0
117,6.081970041317762,9.361474171387417,7.983136188144733,9.955265750347923,9.586835139004572,8.384485387337076,9
118,2.364667256649235,9.317804659847848,4.192108459127271,9.133519753137028,0.5329250674954382,1.5453449000627333,6
119,2.272461789860569,9.412417849384033,4.597161949098512,9.24931696314993,0.2608783470774598,2.0066902114873995,6
120,7.943354102621406,8.954920861073544,3.866868914853402,6.194393909442371,0.8186652801827364,3.6640814674371707,3
121,9.336130256188378,6.592570341373354,3.7569094201335513,7.810892867964074,2.9569505886873046,5.67211401367211,4
122,3.333132289663941,4.9814667487216395,0.9128971565675152,5.932817912048273,5.266016672138603,-0.06118089003758351,8
123,6.137297139614173,8.906425355201197,7.621180200639833,10.014271853735046,9.804157471857858,7.980515072038199,9
124,8.656068273709332,4.608631910316969,8.140396588903076,1.1372525531637185,7.080035104626434,6.95285632737492,5
125,2.801919530520184,7.9157987848500815,9.346956481890052,8.776063728316307,3.663498826151334,5.297613005467766,1
126,3.1606224319974103,8.096380667615135,9.650003242620716,8.623396793373827,3.746997401380955,4.873626816140254,1
127,0.8918761514223261,6.600959017084268,5.911366526391677,5.090900754195076,0.691015046287552,5.888577839884047,7
128,8.603602577883642,4.333829946802623,8.355051743570833,1.618939487141378,7.214670532233087,7.043930339868661,5
129,5.952741461516781,8.89467694979623,7.849487763477812,9.631893999309517,9.637229880331578,8.012185092744362,9
130,8.866067124008596,4.1292832648113516,8.046713578793804,1.538825215244988,7.176512758577811,7.142492639904554,5
131,9.757144547943593,6.570215510639889,4.041941450370192,7.664428870395309,3.0192770748190787,5.831808573926889,4
132,8.764118410677433,4.176986223910782,8.329138491120998,1.5481038369796936,7.199899940335685,7.174487383336108,5
133,3.4619733974949716,5.012949257168918,1.3862041891911725,5.946575552264345,5.599459796607806,0.3866967879381134,8
134,2.768006409605291,7.829452084584049,9.511820173610705,8.716929909709101,3.814329144113041,4.98751370077716,1
135,6.230317473218733,9.062345991404328,7.6376609417501236,9.839627397345074,9.518879360346217,7.865949098953979,9
136,6.902870463384984,7.548177015097786,3.3483331562730045,5.298418513459991,5.238971443631455,0.059770854771104984,2
137,3.0142082943125366,5.074750805832723,0.8716501419149846,5.7343599206420945,5.564119661311762,0.08118056828890455,8
138,3.1244781656874014,4.751271735027264,1.1631734154186744,5.967659859619187,5.587901333656115,-0.1210079890303073,8
139,2.0245604484774384,9.26476369148,4.2546967098218715,9.425681968350872,0.3713144318946228,1.9845139474512465,6
140,0.37667220592798706,6.90103445480072,5.8848475261527105,5.289932053198361,0.28306181360123683,5.671001380368999,7
141,0.47573136731309973,6.796756369918285,5.931933265508505,5.468228676244064,0.49517743340543924,5.550272858627613,7
142,0.6581892566014322,6.99034261577425,5.678025465431861,5.222816777988507,0.7054925557147511,5.605067043366289,7
143,8.577113992848197,4.5392873086358945,7.826847105481657,1.0773840180995444,7.323406994136048,6.806124061122757,5
144,2.3326951573594554,9.219203397370462,4.574596278742465,8.960744008518596,0.7273030483297839,1.860729653489225,6
145,1.8139486046652333,6.2000813698462345,4.275843082109777,7.954619811808089,7.970851536503412,2.762950057136253,0
146,2.0251437881010323,6.307601365915324,3.8877909373937762,8.014399072429226,7.730391107302965,2.9890813432312022,0
147,3.6158731212463193,4.906878243094159,1.5307379491796724,6.05532122709506,5.5837334958593186,0.15328346058207035,8
148,2.7221596586608587,7.816528092111517,9.786456851956993,8.88003157712892,3.7186684868559445,5.301855118819656,1
149,1.976756214665292,6.074460377993939,3.8550303979165728,7.866662355097244,7.6440832547934985,2.834165777797401,0
150,8.001994700177264,8.95014160248072,3.6834859484473497,6.2148548575049745,1.1682820900973718,3.798927305835339,3
151,9.613727751037436,6.170733716673526,3.8561261753914007,7.735537653422984,3.0908078711036437,5.8974813045075045,4
152,6.346847592044313,9.219290729782188,7.962311086447646,10.04795558868038,9.49687480048231,7.988411612041833,9
153,3.0769167189568734,5.092888338275639,1.0575587872500594,6.16010702082977,5.836785100864864,-0.10248201396042766,8
154,0.4273220552538961,6.745117525755356,5.822400822799505,5.248780950457484,0.2677985777111418,5.576177213306211,7
155,2.42112151540966,9.08287413880944,4.42172924697119,9.053175459231795,0.71280943940851,2.018293663675742,6
156,3.6714874895698992,5.404746288916106,1.0216437886864937,5.902228358992454,5.723754898080086,-0.03223143170099842,8
157,8.390438016283609,4.024240813492897,8.262871982120854,1.2696529432231145,7.48912623972634,6.694075814479383,5
158,3.12992313366451,4.987552723908419,1.1577061223929304,6.454869411321122,5.765398124980006,0.5151793879823929,8
159,9.099558540418053,6.305094477922765,4.271566095859409,7.9010997624382995,2.9969488127667234,5.738217427227818,4
160,3.306964116851732,5.3606974928290985,1.207832675680815,6.114180509986105,5.580551325289119,-0.04194347146610618,8
161,3.036497151867242,5.245424921742406,1.221179581159539,6.015169381795186,5.7894542490957175,0.18080643666021437,8
162,9.347545566370323,6.235436605055862,3.73958361032217,7.871970062196605,3.171027541661598,5.862257835044503,4
163,6.194567999669974,9.256976093739196,7.6327832745265,9.616331767409172,9.740452391274893,7.752679172535715,9
164,0.5751021788205131,6.786783707757737,6.1423533501493655,5.444132750902203,0.5071148676098135,5.486842528594296,7
165,2.993620515730766,7.836540396720211,9.82102800267391,8.887491302660992,3.556985439780212,4.868588294203828,1
166,8.746589970793114,4.57633906580974,8.148533444085986,1.0019585979739851,7.105018464136388,7.360288771917096,5
167,3.393974801445566,5.087145617358103,1.2976382356154035,5.883634916729333,5.602059235719061,0.09398665401117734,8
168,6.206532613317067,9.071334670946591,7.982033970068546,10.002023705662499,9.806116343861483,7.740195877814317,9
169,9.044763682100593,6.510191486867152,3.918192272775616,7.507683432910626,3.250999099729253,5.533172126213032,4
170,8.54493196867455,4.352581069498848,7.806043909988148,1.2610716460620095,7.169195801421311,7.186419824273571,5
171,8.661845524416867,4.2572606092333105,8.147592953960348,1.842651151000559,7.357224996155823,7.468710787010121,5
172,8.505621622226073,4.544199899376626,8.129148911971681,1.0737323309789575,7.2829138356239955,7.23517423048749,5
173,7.312412138633246,7.260745131606296,3.749067102855562,5.519260992475644,4.993638378915407,0.09051836786869694,2
174,8.685211237053801,4.201336513485902,7.900157886830656,1.6680674685499586,7.1920057763139225,6.8050255517343095,5
175,9.53390740640721,6.4818361886023705,3.668323480360417,7.9763420879266675,2.9180841429725675,5.771614033955376,4
176,6.685435378755646,9.281047571097773,8.02508384580838,9.922589355023577,9.878106207605931,8.047856780555078,9
177,7.700630590510305,8.64662380347978,3.85537879288895,6.0155792984034875,0.8422858829060789,3.762392760272348,3
178,3.4072614467908284,5.14846988577188,1.2510867228735876,6.011337650042208,5.882842869253247,0.008635387457294391,8
179,7.7053910900179385,8.863164002147759,3.977250150990958,5.996035063013259,0.7006819119200395,3.663498448351524,3
180,2.4897016881284513,9.126983192450993,4.467153487103676,8.746695597816487,0.688122069509502,2.0518620938894085,6
181,9.19787368413109,6.800960448612273,4.17918486556296,7.5954336806107445,3.3344111280595263,5.629481283218276,4
182,6.751109876687315,7.12193552710791,3.5549673373919957,5.742142752562889,5.1224999772160835,0.251276876688665,2
183,6.104442223336473,8.981188473208766,7.5350167040303395,9.820364435713984,9.267280807689549,8.247209548638626,9
184,2.3229474902399962,9.035681078659671,4.269494855059807,9.320447543556046,0.8345439211005842,1.8574603244416592,6
185,2.220892175907621,9.28677283584956,3.9813371586756054,8.923667055031121,1.0009466325241803,2.3549524255722742,6
186,6.166830016022047,9.331539956074073,7.9222707199920555,9.787843150998452,9.323443433821362,7.591833436106678,9
187,3.227378944014557,4.765962408023852,1.252135218659859,5.997687210947916,5.8495526091661425,0.0841599062470919,8
188,3.270640018852572,5.076039408262821,1.2393123296632693,5.738280527045115,5.4347139411431264,-0.08208241536988925,8
189,1.8196517584667737,6.134674948345998,4.433539950096193,7.853699515711244,8.107859716432312,2.5733126330793987,0
190,9.006748940166485,6.465209056576022,3.913438241041197,7.654751536378846,3.0376114091020043,5.410465267228467,4
191,2.5963817548484283,9.169760895083154,4.55911199604447,9.431393142315692,0.774861521065779,1.8165154398594683,6
192,3.0897948687087933,4.883205942198969,1.1399217040034644,6.296825653480231,5.594771027014807,0.11910930390574959,8
193,3.1514704667631626,5.27377788851046,0.9994909185979561,6.2204640021834505,5.474284106558459,0.07644027876286875,8
194,8.067764201305964,8.412350340343025,3.5411988831225982,6.244840835466081,1.073821273557831,4.064695038160469,3
195,3.3028841220943654,5.051652096926204,1.1269515111276316,6.030997842353508,5.67153809882695,-0.000315292935489514,8
196,1.7213928012451736,6.282982590611628,4.355229197639885,8.175381188363074,7.6485494930816245,2.9315856515390144,0
197,1.9064057932975729,6.219480788963698,4.611981129455571,7.834638193393809,8.021448380911572,2.5996604117227298,0
198,2.9336116568079746,5.09684664622152,1.3372550691993603,6.250923495742316,5.683971833054409,0.5848213110189178,8
199,0.29998691300124336,6.820878998186936,5.759214416688599,5.36529938518616,0.38586829915475135,5.758482997218229,7
200,1.6254661955797962,6.077417693937631,4.193173170069185,7.74417259522661,8.258712000193302,2.6642160000537567,0
201,8.903036839101016,4.338154653951128,7.650792263514304,1.2972983563953246,7.095088979528188,6.700893886979163,5
202,7.347406171946513,8.958485141960866,3.5465909645525,6.287441448331495,0.9050296606135497,3.375841268242009,3
203,7.44899795985462,8.473860594089302,3.8602461345750987,6.172435197531888,0.8681804556774073,3.7741868346111604,3
204,3.0370398616033647,5.3195971531583925,1.2423024695775564,5.94799625486502,5.701254408579845,-0.016382272100773504,8
205,9.31017628731577,6.570987011181659,4.11698474952393,8.42122211142079,3.029135172496632,5.6596333526064475,4
206,1.8770282301163457,6.226399889889185,4.210792772050445,7.87639771633368,8.043398658441612,2.547807542067107,0
207,2.6282656527744455,9.068391914559033,4.2989898185280015,9.125227147970357,0.3328656105415268,1.906656332743616,6
208,8.938483668422316,4.53855297389061,7.6624004753408315,1.5213335799744518,7.000082072432829,7.3224463895205005,5
209,3.021759536468707,4.9779418090139425,0.981707746072609,6.031441072905363,5.725451160749699,0.29059439535863796,8
210,8.922471127088588,4.245005437710918,7.738184314110541,1.5975073928187784,6.6298384582225145,6.95427847499896,5
211,7.622058133434471,9.150956201739742,3.772619742878213,6.471247015208165,0.7925930413567996,3.4708607606769624,3
212,8.50863154427949,4.771232894995059,7.842519830749239,1.649488788964902,6.921438367282949,6.826446612826864,5
213,7.938604068917561,8.917390381339803,3.623669533215953,6.103133543430521,0.9600405418027523,3.7941225215312175,3
214,2.3596033257605247,9.159205613567002,4.369847881098942,9.131917532981374,0.49186576674767707,1.8093885926042745,6
215,3.155602408091442,4.740903392857079,1.177648772566294,5.715816498530496,5.663131012811732,0.3593778585437575,8
216,7.148961551154413,7.3038113846571235,3.668888496353035,5.463977623400313,5.309584288342456,0.1499277999803724,2
217,6.111533505953536,9.383785286107607,7.9957043292754335,9.939840600113184,9.559606594464103,7.749617917500941,9
218,3.2315099196947448,5.182031912773595,0.9510542854510226,5.998615449214666,5.674493427037336,0.1845571327132004,8
219,9.09360329636034,4.16899172245363,7.9866598144845184,1.377799017758461,7.1324509257537505,6.968619336858543,5
220,3.15768967503546,4.840352165335824,0.7690919622832717,5.532693048270348,5.8093364568902635,0.04932837947480858,8
221,3.018854075292589,7.830786818608903,9.382299737444544,8.225416195542323,3.601588837234371,4.887836042670108,1
222,8.508017161961055,4.4046864905321055,8.305354398127589,1.3307763400069486,7.202255386170871,6.913140875932853,5
223,-0.21341104295908908,6.734752875204651,5.890638991964509,5.241455683851517,0.5325731609445419,5.418233600806939,7
224,8.643371967159624,4.692780786897376,8.042362541184712,1.696426207890549,6.819754665610536,7.148346133323671,5
225,7.912592165512402,8.543687253707578,3.798846608457526,6.563153918580129,0.4592084586711004,3.549110517825395,3
226,7.664555290354811,8.705105622052576,3.8700029454131806,6.172142685955634,0.6836609203308801,3.8685280520850855,3
227,2.1325383260194175,9.269796876370323,4.328462689574286,8.9254285986527,0.533188589882416,2.0188703768248994,6
228,6.1140793438541285,9.202837267207268,7.847218506229273,9.78120730401621,9.54794598202669,8.113128395653474,9
229,9.60611356295172,6.586947614954621,3.921242540925953,8.03432950441987,3.1671495911922385,5.902472854316231,4
230,7.7748949381393055,8.974778274966031,3.7466420238619818,6.00874938950463,0.543043062250302,3.204122727585892,3
231,7.505138176831737,8.696410050346872,3.587668922732519,6.058004853350755,0.872604926687923,3.449124091279216,3
232,8.787533419868456,4.381258304292957,7.817297387403478,1.4378243166299132,7.078657390788643,6.819644920923032,5
233,3.147274491989896,5.155214687060952,0.8237304474024468,5.787896609320274,5.935569715030471,0.15300007271258753,8
234,2.7338274431497562,7.993004113152824,9.358367506151724,8.585679404798608,3.592149338091117,4.995705416037638,1
235,3.22300905174361,5.0338463390891475,1.2757439807243014,5.977976539034932,5.006349936973167,0.4345590142588591,8
236,7.723403815560601,9.181860978106245,3.423664048301851,5.862281639645383,0.727057149110602,3.8360644281781706,3
237,9.14712074273006,6.553766571615061,3.9545168719596844,8.214530305874357,3.0665291282194826,5.503784894454278,4
238,6.1795146231980524,9.149231005909519,7.978118309684106,9.881684164640442,9.569732582430756,7.666176829578381,9
239,6.3467593502600215,9.122846190311723,7.8281746341943705,10.058818960690939,9.471749283995413,7.645738503608442,9
240,2.8285063849719903,7.87251654774168,9.483856795604401,8.62671092157755,3.7221216295985546,4.7738804310073055,1
241,8.546462974301646,4.16808813460258,8.233988552081847,1.4463066321778688,6.999629359024267,7.067000720209128,5
242,6.118735622654042,8.980417006007674,7.563443847504367,9.821306627577155,9.864831416406727,8.005019756408096,9
243,7.8216919894315335,9.177449004094713,3.592846550753455,6.171369841146405,0.7088970660613083,3.6504642372049134,3
244,8.702486200493892,3.9982745158006274,7.9910143946767445,1.5824825836331278,7.277681915466718,7.062037003737776,5
245,3.230982386174102,4.943739838916667,1.318814584134559,5.674062052076002,6.124144445967264,0.03970594167232516,8
246,8.60050032389899,4.539667230734837,7.841635004365722,1.4081182058017059,7.206716756787538,6.9888093852295174,5
247,8.800503131226588,4.422311856527718,8.07770145592867,1.5487071231963772,7.300192295611081,7.327909987631477,5
248,6.256316219860543,9.132485714942002,8.118961624655892,9.612868901119999,9.673774341312027,8.005463134060548,9
249,3.594345930690829,5.238938271844617,1.1836243754665652,5.982627298486874,5.34160725464163,0.04708386678862119,8
250,9.26603072779198,6.522307015566802,3.961775852405944,8.072990303233619,3.207532243699503,5.615102562902583,4
251,1.7920307999398497,6.272686978527428,4.426019120441239,7.9203601966867465,7.992665759600009,2.615207060197542,0
252,2.102921297823789,6.406349933288381,4.1878664772293765,7.805992150740461,7.840042273780391,3.0413851236479217,0
253,8.643130140197378,4.4417953697063,7.967326010661752,1.5942914845005807,6.812274199196825,7.300170049179808,5
254,2.2556377264830973,9.29501532034173,4.345911833437538,9.03552830153568,0.31008170958935666,1.763152304312912,6
255,3.2140851114908315,5.145451634021995,1.2500231337314833,6.015720797013267,5.3787532308362245,0.32776243573925573,8
256,9.448471171539374,6.566672652307042,3.7457562644705007,7.974333153737566,3.2227588411231456,5.806622894195172,4
257,7.268837965563233,7.116909344097447,4.012977987539987,5.771193018812729,4.921797759477961,-0.2364561291517543,2
258,8.80892013964168,4.3866509609006465,8.002596153826389,1.6283442187857118,7.210157592056748,7.558611587829809,5
